ID,Trial_Number,Keyboard_Type,Repetition_Order,WPM,WER
3,98,C,2,10.00215017,0.007344399
3,39,B,5,55.20454832,0.002957178
9,8,B,5,31.50141255,0
7,50,B,5,37.12921507,0
10,51,B,1,17.181101,0.001079336
8,72,C,2,15.32053532,0.001934433
8,20,A,3,63.73924038,0
6,41,A,4,107.3491359,0
4,99,B,5,55.54682802,0
8,51,B,4,79.94285502,0.008395536
7,58,C,5,58.97613371,0
9,91,C,5,93.98590324,0
8,29,B,1,17.6295616,0.003272212
8,22,C,5,23.07587717,0
2,73,C,2,32.03845115,0
6,15,C,4,77.55783997,0
3,54,A,5,62.81806646,0.011178123
2,7,C,2,72.10722785,0.005988046
3,10,C,5,57.87321767,0
2,21,B,4,69.80391693,0.001009027
7,28,B,4,47.98420073,0
4,5,C,2,114.7856621,0
3,54,C,1,11.1569574,0
4,14,A,4,94.43521714,0.0026089
5,81,A,2,45.96111793,0
4,61,C,3,83.52159181,0
8,39,B,2,88.893832,0
10,66,A,2,68.75332778,0
4,6,B,2,86.99087303,0.013621326
6,71,B,4,88.99974941,0
4,64,B,4,84.01053088,0.001448729
4,7,C,2,102.4790017,0.006129748
9,57,A,4,81.05093064,0
6,86,B,4,111.8769399,0
4,1,A,3,117.7095103,0.005191228
5,96,B,4,61.57448011,5.83E-05
6,84,B,2,80.74134389,0
1,15,C,3,63.08701345,0
1,35,A,5,34.37147423,0
5,1,B,5,64.62809183,0
4,36,A,2,115.490285,0
6,67,C,3,65.8760193,0.003251531
10,61,A,3,66.22425066,0
8,12,C,2,76.4082181,0.008295301
7,82,B,5,42.71852297,0
1,86,C,2,42.93273214,0.004735293
9,13,A,5,90.9208209,0
3,5,A,3,78.78863313,0
1,40,B,2,30.36488847,0.002456256
3,50,A,3,49.01846254,0.007671207
4,7,C,4,98.56190276,0
2,19,C,2,68.27613223,0
7,84,B,4,64.0851567,0
8,33,A,4,55.67791182,0
6,87,C,2,60.41172203,0.005535215
3,49,C,5,32.08984486,0
5,26,B,2,74.8623512,0
4,10,A,3,67.38123592,0
7,46,B,1,19.19116173,0.00368629
6,77,A,2,95.8344157,0
4,11,A,4,82.43886197,0.006608901
2,76,C,5,89.91225134,0
6,32,B,1,14.21576622,0.004607494
8,27,B,5,58.48485824,0.010386391
8,15,A,2,58.25016611,0
10,52,A,5,60.99710389,0.002856713
9,10,B,4,89.33034051,0.002773254
8,37,A,2,54.91562201,0.00842712
6,12,A,4,78.23716148,0
10,73,C,4,64.01572019,0
9,68,C,2,53.28364177,0.009709443
9,4,A,2,92.60868711,0
8,75,B,2,111.8634782,0
2,31,C,2,25.57047905,0.007170891
3,34,A,4,67.32620453,0
10,4,B,4,50.30401953,0
5,63,B,3,75.08241851,0.001221364
3,50,B,4,47.01523955,0
8,63,B,2,78.55689306,0.003542406
5,81,C,5,55.01502361,0
2,54,B,4,59.78715207,0
9,55,A,2,102.3845194,0
5,14,A,3,63.13719974,0
8,42,A,4,65.57831472,0
7,55,A,2,45.72629005,0.000603859
4,72,C,1,14.81622965,0.00095119
9,44,B,1,21.49580544,0
4,83,C,3,93.78005021,0
5,75,C,4,118.1092949,0.002193223
10,95,A,5,53.82936226,0
4,98,B,2,50.24767052,0.001473211
8,67,B,1,13.67684516,0
9,88,B,1,16.71652338,0.003134585
10,60,C,2,63.50117751,0
7,54,C,4,34.23294309,0.008288656
6,65,C,1,13.15340136,0
6,97,A,4,41.07760987,0.001070646
4,86,A,2,80.62751965,0
8,30,A,3,63.99837484,0
9,95,C,5,74.09756744,0.000346991
4,54,B,4,87.75801738,0
4,13,B,4,70.91835389,0
1,89,B,4,69.84033372,0.001114241
10,12,C,4,52.04406859,0.007431503
4,34,B,3,83.3781285,0.005168052
6,78,C,2,73.3232997,0
2,28,A,2,46.68505559,0.001988632
1,38,B,5,63.90958583,0.005445334
9,18,A,2,75.57518976,0
5,72,C,2,35.85887148,0.011497821
10,26,B,4,59.90575737,0.006175957
4,24,B,3,92.08234144,0
2,82,C,4,29.98592194,0.004752234
5,59,A,4,63.2728298,0.003885079
1,48,A,3,65.94782292,0
9,47,B,3,74.35475327,0
6,49,C,1,12.05847511,0.005580445
8,42,A,5,65.79664475,0
4,59,C,4,113.0656192,0
7,16,C,3,33.58114963,0
2,66,B,2,79.67736304,0
4,77,A,2,80.91149496,0
8,93,C,4,80.80888079,0.00496806
2,62,A,1,13.67730248,0.008064107
10,63,B,5,81.87363289,0.001234281
3,94,C,2,86.45473437,0.001154877
10,73,A,4,65.38626535,0.011731418
3,10,C,4,66.57852554,0.00132807
8,50,B,4,68.26792245,0
5,36,C,3,48.03671783,0.001756635
7,76,A,3,55.72517244,0
3,82,C,2,48.88993992,0.008417298
2,10,C,1,18.17127862,0.003980483
2,70,A,3,63.49097495,0
2,79,C,1,14.39590504,0.003774062
5,36,B,4,97.88982743,0.006711735
4,52,C,5,60.45475204,0
10,78,A,5,60.1888361,0
1,18,A,3,55.26384895,0
6,19,A,3,78.62032036,0.003647752
4,52,C,2,79.94505085,0
2,61,B,1,10.61895904,0.665761961
8,75,C,1,29.54765534,0.002610281
8,36,A,3,73.38643948,0.008373213
9,74,C,4,110.0521485,0
1,40,A,2,58.55156667,0.001233906
7,94,C,4,88.4870925,0.0044303
10,42,B,1,12.99999401,0.010056195
10,94,B,5,73.80864501,0
1,41,A,5,85.96223769,0.00301857
7,62,A,5,43.0497825,0.001539199
5,26,C,3,36.30446948,0
9,82,B,1,13.67182413,0.005607406
3,92,A,4,56.92888059,0
10,86,B,1,15.66858821,0
9,91,A,2,43.34645091,0
1,88,C,4,66.26389183,0
4,44,B,1,10.9744595,0
8,61,C,4,81.01369538,0.001319089
9,47,C,3,69.26837676,0.006170228
6,94,B,1,16.77181332,0.000712094
2,19,B,2,28.91378368,0
1,90,A,3,55.85657556,0
3,79,C,2,58.53622298,0
3,69,A,1,7.289287452,0
5,79,C,3,26.36074594,0.00481413
9,60,C,4,71.64030339,0.003388197
10,77,C,4,62.00664933,0
2,82,A,2,33.78867466,0
10,5,C,3,78.06069825,0.003497752
3,42,B,2,64.26428871,0
7,5,B,1,12.1476012,0.003491507
5,16,B,3,108.4134235,0
10,53,C,2,49.56968728,0
9,2,B,4,46.93535742,0.006470215
6,43,A,3,61.20623741,0.007716356
1,77,A,5,67.89695046,0
5,3,C,2,25.00800618,0
5,38,B,3,55.11633819,0.013439539
3,0,A,4,71.70823811,0.002970945
1,36,C,5,76.22859622,0.001868244
9,46,A,2,19.99712101,0
5,16,C,3,33.43200677,0
2,95,C,3,84.8446891,0.000563017
1,30,A,3,70.87443942,0.002398411
8,68,A,5,84.60517318,0.001017906
8,45,C,4,59.08403842,0.00249713
5,35,A,4,67.99665212,0
10,76,A,4,68.62823832,0.002141554
3,83,B,2,49.35713947,0
9,35,A,4,99.51155228,0.003990377
9,11,C,2,67.80178149,0
1,54,B,4,82.35658848,0.004091942
4,59,A,4,115.7478523,0.007727999
5,46,A,2,55.25186234,0
5,55,A,4,58.53079996,0
8,6,A,5,63.7418751,0.002457898
1,92,C,2,86.36100225,0
8,71,C,3,63.76842801,0.005309095
8,23,A,3,49.31062792,9.84E-06
3,59,C,5,100.0653648,0
6,4,B,3,82.94999115,0
8,62,A,2,55.19486376,0.015610416
1,89,B,3,62.52819775,0.000388883
5,59,C,5,48.74803213,0
2,63,B,1,16.7371566,0
8,84,A,2,76.30799844,0
8,78,B,5,84.22894675,0
1,79,B,3,66.33121183,0.010663394
3,75,A,1,20.74971456,0
9,8,A,4,86.88246535,0
1,76,B,5,74.33142695,0
4,65,C,2,89.37211742,0.004188895
7,8,A,5,29.90439169,0
6,35,A,2,89.9079849,0
4,6,A,1,15.99841387,0
5,96,B,3,60.43750921,0
9,1,A,5,96.74456992,0.001239142
3,34,C,2,69.60968919,0
6,39,A,3,93.11048076,0
8,75,B,4,96.01049334,0
5,6,A,2,57.47194532,0
10,77,B,1,15.04145642,0
5,33,B,5,35.39849077,0.005419375
8,90,C,1,10.62232831,0.005051075
10,62,C,5,84.80678761,0.000366145
3,35,C,3,54.2438034,0
2,4,B,4,91.11913704,0.005732392
5,72,C,3,45.01472168,0
3,86,C,5,47.35777634,0
2,89,B,5,54.58640186,0.00474789
6,45,A,3,104.5438865,0.017425813
9,76,C,5,36.4318218,0
4,53,C,5,80.99271359,0
1,29,A,3,72.20232858,0
10,9,B,5,65.99617921,0
4,56,B,1,16.43561288,0
8,72,B,1,20.62359255,0
5,32,A,4,56.98096645,0
5,6,C,2,18.93907366,0
3,1,A,4,61.68455351,0
8,96,B,2,62.45180618,0
1,94,A,5,82.07082542,0
7,73,B,2,37.42731838,0
6,38,B,3,83.8159075,0.006118889
3,15,A,2,69.05863666,0
1,39,B,4,93.51034904,0.005740788
9,84,C,3,94.49970614,0.004984054
10,67,B,5,31.05429017,0
10,65,B,1,18.95364153,0.001680913
6,81,C,5,77.41846473,0
6,17,A,2,81.87982835,0
6,19,A,4,41.52676181,0
3,10,B,5,58.38868611,0.001385832
7,94,B,1,14.86821147,0.001143119
4,52,A,1,13.5742848,0.000328192
10,72,A,5,46.11163549,0
9,39,C,5,112.8785018,0
4,30,C,2,82.52225177,0
10,28,C,3,56.51823366,0.004679827
1,95,C,1,15.27250791,0
7,36,C,2,80.28341131,0
8,67,B,2,64.07022155,0
5,32,A,1,14.28423587,0.00591645
2,72,B,2,30.59285673,0
9,25,A,4,101.9608122,0.006211814
3,88,B,5,56.47046975,0
4,83,C,5,82.86484786,0
1,10,A,4,54.22362767,0.000492812
9,87,A,1,14.08284306,0
6,34,C,5,70.68998849,0.008141496
3,33,C,3,74.83364932,0.003664395
5,55,C,3,35.12031169,0
3,66,A,2,68.60948947,0
4,53,A,4,66.70605493,0.002571808
8,10,A,4,70.10155983,5.38E-05
4,92,C,3,77.89402949,0.004963287
3,72,C,4,69.82356214,0.00562888
9,63,A,5,95.15182441,0.003793623
3,20,A,4,66.32556865,0.000600747
10,28,A,2,26.06267757,0
10,64,A,2,80.25460453,0
1,99,A,3,61.54297782,0.007805744
3,6,B,5,76.00789792,0.003016807
7,4,C,1,16.63953134,0.005584544
3,80,C,3,58.67375573,0.012969008
9,72,C,5,46.09538057,0
7,43,B,4,63.26469205,0.009130195
3,56,A,5,42.50136572,0
1,87,A,3,52.61751059,0.004153865
8,27,C,4,65.58100464,0
9,62,C,4,71.4361427,0.002880207
1,27,C,4,80.04577636,0.000372043
4,61,A,1,17.98634339,0.004675429
9,27,B,2,14.04731948,0
7,77,A,5,56.03087013,0
4,87,B,1,18.54898284,0
2,95,C,4,84.94058242,0
2,51,B,5,74.89986631,0
1,56,B,2,53.90778459,0
8,10,A,1,14.70361116,0
10,5,A,4,40.21916952,3.57E-05
8,99,A,2,56.07233567,0
1,22,A,3,30.38908366,0.001976993
3,61,B,4,54.88693949,0.002022184
10,64,A,1,16.82924698,0.000784335
5,24,B,1,11.36461483,0
3,55,B,3,53.26085527,0.014508105
5,96,C,3,35.24792914,0
6,13,A,3,76.16272677,0
2,4,A,2,37.04940588,0.00375348
6,55,B,4,101.3658012,0
10,91,B,5,41.14256593,0.003343688
8,22,B,4,64.21593408,0.004401959
10,45,B,2,69.50650078,0
7,66,C,1,14.2220043,0.002166703
10,61,B,4,50.89522902,0
3,65,B,3,76.9060383,0
5,57,B,5,36.91592601,0.006792184
6,85,B,1,19.30275427,0.008144363
4,94,C,1,13.93015246,0.003325154
5,81,C,4,61.01604039,0
2,58,C,5,50.49918898,0
9,5,B,2,59.27583203,0.001541785
10,84,A,3,56.13828739,0
10,64,C,3,93.54953038,0.002426451
4,7,B,2,82.61193252,0.005904233
4,0,A,4,118.852759,0
6,29,B,2,72.2576086,0.010165606
2,39,B,3,78.23801618,0
5,48,A,3,61.16326791,0
3,98,B,5,31.70974863,0
8,55,A,5,78.7470467,0.005555991
8,4,C,3,90.17944503,0.002559266
4,50,C,1,16.07828869,0.004637852
9,53,B,4,96.17185404,0.000114012
7,32,C,2,40.29477241,0.00265868
10,27,A,1,16.54078028,0
10,85,B,4,72.35029058,0.000112401
9,55,A,3,107.105473,0.003453996
4,23,A,5,134.2660999,0
5,80,B,4,49.64978224,0
2,8,C,5,70.24195987,0.000732147
9,91,C,4,82.04208215,0
9,87,C,1,12.79035,0
2,50,B,3,45.42255239,0.006907035
2,91,C,3,89.83796432,0
4,72,B,2,65.20557508,0.008708666
7,48,A,5,31.76227099,0.001574539
2,75,A,3,125.9210584,0
2,78,A,3,59.17021481,0
6,29,C,2,77.3540177,0.003433161
1,84,B,2,80.59238964,0.003571681
9,27,B,4,52.95034522,0
3,34,B,2,53.8221929,0
1,15,B,3,83.97544129,0.002671307
1,27,B,4,61.63050537,0.00432796
9,28,C,1,17.3104068,0.002074781
8,37,C,3,54.91503237,0.000965641
4,75,B,2,84.32138069,0.004197952
7,57,A,3,32.71256754,0.00493594
3,48,B,5,67.55994128,0
6,62,C,4,91.12349783,0.000365163
6,47,A,3,62.81747947,0
4,48,B,3,91.21113193,0
2,98,A,5,29.92315675,0.000265276
7,3,C,4,67.99255426,0.002734802
3,83,A,5,61.98712307,0.004522009
1,5,A,2,59.78562417,0.0005499
10,91,B,4,51.7686301,0.007409009
4,74,C,3,109.3375027,0
7,1,C,3,65.08968085,0.010610209
2,84,C,4,61.27585287,0.005139504
5,49,C,3,37.92581004,0
1,6,B,2,75.80905185,0
10,18,A,4,68.26497391,0.000365998
10,95,C,2,58.10265957,0
10,28,B,4,46.60982557,0
10,92,B,1,16.88370214,0.00414071
2,93,C,4,75.34379124,0.002417484
4,65,C,5,84.31026178,0
4,90,B,4,77.62378612,0
6,21,C,5,11.93406075,0
9,77,C,5,72.62817508,0
7,33,C,2,51.24258137,0
10,46,C,4,42.29131167,0.00113887
10,77,B,3,68.58726104,0
6,18,C,2,71.52894998,0.007470207
9,4,C,2,88.15199458,0
2,54,B,5,65.33509058,0.003866939
5,87,C,2,61.5470528,0.004517383
4,73,C,1,17.56716603,0.008787763
1,53,B,5,48.03373048,0.000777854
4,93,A,5,99.70786833,0.01091697
1,53,C,5,77.74586151,0.667549942
1,93,B,3,68.30126931,0.006702783
4,39,B,4,88.52251655,0
5,56,A,2,60.45013963,0.000495135
3,26,B,5,58.44206855,0.002752176
5,65,B,3,76.46080226,0.002982185
9,62,B,5,50.65454735,0.006130255
4,11,A,5,78.77380114,0
9,18,B,5,48.2040007,0
10,31,C,5,61.20022256,0.001806809
7,76,B,2,51.09256014,0.001939464
5,7,B,5,70.19595137,0.008027909
4,5,A,2,106.0538958,0.001210747
10,12,A,3,41.48416605,0
7,44,C,5,14.07276201,0
4,68,B,5,86.98437848,0.00955615
3,98,A,4,54.65244287,0.000415466
9,80,B,2,57.0758594,4.81E-05
3,96,C,3,58.03250382,0
9,52,B,4,75.70734167,0.002799931
7,5,C,4,78.88969339,0
10,85,C,1,12.54329941,0
6,89,C,1,17.88131074,0
1,0,A,3,47.63548628,0
2,57,A,4,50.15313442,0
4,85,A,4,98.59180179,0
6,53,B,4,90.13871366,0
6,81,B,4,52.42549723,0.000578017
1,94,B,4,90.1834056,0.005629671
1,81,C,5,57.39783455,0
4,49,A,4,81.68111189,0.000210667
9,4,B,4,63.09610406,0.007212014
1,35,A,1,12.95994881,9.13E-05
1,91,B,3,67.76423135,0.0098377
4,10,C,2,112.5475209,0
8,10,C,5,75.57085172,0
4,2,C,4,88.08181101,0
6,61,A,1,12.63165452,0
10,5,A,1,16.07587603,0.00504833
9,33,B,3,71.01092927,0.005044527
3,56,A,3,63.52058369,0
5,57,A,4,48.76687934,0
2,54,C,5,68.24745862,0
6,7,C,5,64.18517371,0
6,35,A,4,109.9016398,0.004027331
1,89,A,2,46.78032122,0
3,8,A,4,65.39094286,0
7,94,C,5,52.06430826,0
9,70,A,2,17.57700664,0
6,15,A,1,19.88063502,0
7,6,A,3,32.95641059,0
9,88,B,2,82.87424389,0
7,43,B,5,53.99577569,0
7,59,C,4,61.51220149,0.002708403
4,3,A,3,116.8029104,0.003075564
8,90,B,2,69.41479796,0
7,88,B,4,79.44920808,0.010189594
2,80,B,3,61.97912688,0
9,97,B,3,72.19828844,0
4,98,B,5,40.59466255,0
7,73,B,3,76.60037166,0.000546425
3,1,A,3,69.20937305,0
4,47,C,3,90.04115165,0.006472402
3,68,B,4,68.27521602,0.001915039
8,79,C,4,49.79445763,0.003361211
5,2,C,4,32.08208058,0.001555724
3,50,A,4,55.29315196,0
10,39,B,4,71.64639595,0.00699306
4,13,A,1,15.74639712,0
10,38,A,3,66.323987,0.004738884
6,35,A,1,18.88865374,0.000382355
2,1,C,4,99.91843005,0
3,97,B,5,51.12713539,0.005494886
3,50,C,5,62.84242726,0
3,4,C,5,105.5267688,0.005257598
4,84,A,5,98.78201018,0
5,73,B,3,57.8175463,0
10,31,B,3,54.65689887,0
4,62,B,2,84.21992206,0.007532616
10,78,B,2,61.18425233,0.003941443
9,36,B,2,89.29808373,0.012902627
9,17,B,2,79.25151817,0
9,0,B,2,36.0990931,0.002104892
9,78,A,4,69.8233932,0.00430148
9,27,B,3,55.62969506,0.005733115
1,77,B,5,82.45764427,0
9,5,A,5,123.6864456,0
4,82,A,2,82.57415905,0
6,52,C,4,56.7630721,0
5,21,B,3,63.06656659,0
3,59,C,4,107.8853507,0
4,53,A,2,64.54281923,0
3,79,B,3,59.40000857,0
10,19,A,3,54.12445729,0.004858414
2,30,A,2,39.80826828,0.001895166
10,24,C,4,63.64542232,0.010236268
3,84,A,5,59.36588717,0
2,24,A,3,69.25010903,0
1,12,C,2,60.32349347,0
1,82,B,2,70.38607232,0
5,76,A,2,53.16421517,0.002181
1,7,A,2,58.14829755,0.004819563
9,37,C,4,74.03226584,0
8,70,A,2,71.01015851,0.000901333
1,37,A,4,56.48319119,0
2,17,C,4,77.65554284,0.005280994
6,89,A,4,95.34395835,0.000445905
4,66,A,1,11.39114397,0.005235608
3,91,B,4,47.78681635,0
1,90,B,2,77.9162569,0.002126987
10,20,A,2,46.10886264,0
2,87,C,2,53.63128621,0
3,31,B,4,53.52846428,0.003780466
10,70,B,5,59.27009794,0
7,78,A,2,48.65123897,0.001881977
6,88,A,3,104.7802471,0
10,58,B,5,56.74588656,0.000821192
2,79,A,3,56.46893739,0.000529693
7,17,A,4,24.39447668,0.006747762
8,94,C,2,83.33142705,0
7,28,A,3,35.23704355,0
8,67,C,4,75.06067491,0.004585589
10,0,A,5,73.33561439,0
7,83,C,5,96.45324585,0
7,31,C,3,14.11588443,0
2,98,C,1,19.08846715,0.001971073
5,50,C,5,35.16899966,0
5,27,B,4,58.43956149,0.009728583
8,29,A,3,58.15502096,0
10,63,A,3,64.62021767,0.00254039
8,76,B,4,74.47966914,0.004606296
8,29,C,3,70.35864215,0.004605502
10,10,B,5,65.29785511,0
9,18,C,2,59.25125678,0
1,7,C,5,60.75070868,0.001392099
7,26,B,3,77.22515892,0
3,3,C,3,72.85548395,0
5,1,B,3,67.19274453,0.005375489
1,38,C,4,50.36966638,0.001309884
10,93,B,5,58.14681181,0.001927743
10,11,C,5,68.72310311,0
2,81,A,3,36.5385613,0.001121625
7,68,B,2,64.64064761,0
9,10,C,3,77.5716551,0
7,49,C,1,13.82665176,0
4,58,B,3,37.37758152,0.005942792
1,6,B,4,56.81696156,0
8,31,C,4,75.91823718,0
10,38,C,5,44.08574747,0.006110283
9,67,C,3,92.27335457,0.007367082
8,39,C,1,13.13866353,0
3,14,C,3,68.56591923,0.002449017
8,54,C,2,78.56899765,0
2,35,C,3,74.21196083,0
5,9,B,2,75.78068886,0.001718386
3,63,C,5,55.68122628,0
5,18,C,2,30.08431159,0
8,14,A,1,20.2026507,0
6,86,A,3,88.73173448,0
8,89,B,2,68.98678084,0
7,3,A,4,38.93533209,0
1,92,B,3,75.68149332,0.003221968
2,49,B,3,60.6695995,0
2,84,C,5,74.18575988,0
3,3,C,5,51.36015684,0
5,62,C,5,31.77641608,0.009443726
3,18,B,5,44.50740337,0
7,4,C,3,30.84169461,0
5,44,B,3,54.12968839,0
4,20,C,2,81.42747289,0
4,81,C,5,83.20764664,0
5,4,B,4,64.37134922,0
10,64,C,2,92.29969545,0.010450506
7,10,B,2,17.53117241,0.00375865
10,39,B,5,76.33782096,0
3,92,B,4,75.9320419,0.002057938
10,32,A,2,59.95290046,0
6,31,A,5,75.93916289,0
4,19,C,2,107.2042408,0
2,40,B,4,68.40856117,0
3,18,C,5,78.56914574,0
1,90,C,3,100.1496027,0
5,6,A,5,95.63744495,0
1,96,B,4,63.36510612,0
5,97,B,3,44.37933202,0.004555312
10,33,C,2,37.86864696,3.06E-05
7,45,C,4,35.51341542,0
10,92,C,1,12.34009328,0
1,50,A,4,50.98268162,0
2,62,A,3,66.13700741,0.00018609
6,4,B,1,17.1118882,0
6,63,C,5,73.31986542,0
5,30,C,2,33.65634413,0.005347734
7,67,A,4,59.91340028,0
7,42,B,1,12.32616428,0.002610902
6,46,B,1,16.63655662,0.006075066
2,52,C,2,41.2201084,0.002250163
1,82,A,3,64.26551325,0.000193992
1,54,A,5,64.15167058,0.013439407
4,42,A,1,18.70061706,0
5,35,B,4,91.05341001,0.000958872
9,99,C,1,10.31516914,0
7,73,A,5,46.0092275,0.006491328
10,49,A,4,52.77535808,0.007402564
10,38,A,1,16.80719738,0
5,70,A,2,51.03906908,0
4,27,C,2,87.09399612,0.006587661
7,12,C,2,55.39776307,0.004473443
7,92,A,4,54.08596884,0
5,72,B,5,44.53150834,0
10,23,C,4,80.14642015,0
4,95,A,3,61.30547985,0
3,27,C,2,64.58225861,0
6,74,A,3,98.51043042,0.005827973
9,90,A,1,17.42525418,0.003284138
1,36,A,5,91.12441779,0.007899321
1,31,C,4,46.48124111,1
1,58,C,5,11.55884256,0.007854091
7,99,A,3,24.17650208,0
9,39,B,3,98.24080384,0
1,69,C,5,63.80382882,1
9,17,A,4,93.33805502,0.000465655
8,85,B,5,87.70237007,0
8,73,C,3,70.15976583,0
8,43,A,1,16.92939827,0
6,99,A,2,61.93477602,0.002302343
10,70,B,1,19.67579361,0
6,88,C,2,59.20575076,0.005852121
4,38,A,1,11.61743941,0
4,38,A,4,85.10062898,0.008174365
9,42,B,2,67.58356202,0.00758747
5,64,C,3,92.85114181,0.005870119
2,72,C,4,22.447102,0
2,39,A,2,67.55171324,0.004000224
2,23,A,4,50.42402674,0
8,7,A,2,59.32091891,0
2,70,A,5,66.14728605,0
8,52,C,3,61.62504818,0.001619126
1,84,B,3,79.46687968,0.001212401
8,38,C,2,52.77413039,0.009746055
9,69,A,2,43.45139853,0
9,92,B,4,72.63592717,0
5,17,C,4,32.74415,0
2,64,A,2,58.35080269,0
4,97,C,4,79.4255065,0
6,8,B,4,88.51076613,0.001961253
2,23,B,4,70.22134814,0
8,70,B,4,70.66781708,0
9,69,A,1,17.34615877,0
6,56,C,5,68.83864107,0
8,75,B,1,16.81429563,0
7,60,B,3,70.03671359,0.005061846
1,48,C,4,68.12385103,0.006207055
1,12,B,2,60.24537326,0.002199934
7,59,B,3,86.39145577,0.002938733
4,3,A,5,138.1542827,0.007966079
1,83,A,4,75.97993788,0
4,87,C,3,96.77898491,0
9,43,A,5,96.17295925,0
2,47,B,4,62.83431028,0
3,50,A,1,18.13986587,0
3,36,B,4,84.14653965,0.004185358
5,8,C,3,29.58438358,0.001901853
5,35,B,5,65.63336541,0.003346022
4,26,A,3,82.96236838,0.002484231
8,18,C,3,78.49744099,0.010986424
8,95,A,5,59.49719181,0
6,12,B,1,16.20425248,0
6,48,B,1,27.84867803,0
3,49,B,3,50.58023451,0.000981795
9,33,A,3,77.41263687,0
3,33,A,3,64.8427337,0
1,57,A,4,61.21054943,0.005012035
3,63,A,1,16.41030264,0.00906813
5,2,C,3,23.78692338,0.009468571
4,52,A,2,74.08851079,0.012161736
6,6,A,5,83.29155972,0.000373261
7,84,A,2,52.96720927,0
9,43,B,5,49.01844413,0.00014331
7,75,C,4,108.8248028,0
1,41,C,3,17.84584149,0.002242176
1,77,A,2,69.97916448,0
7,5,B,5,70.19836999,0.002267442
5,14,B,4,76.49247497,0.004556506
3,91,C,1,26.06377018,0
9,3,A,4,92.97920243,0.006789262
10,8,B,4,52.90285101,0
8,70,A,1,10.95489634,0
2,46,C,5,60.20347963,0
6,48,A,1,20.28618124,0.007495818
8,58,A,3,63.55202235,0
10,35,C,3,74.81263758,0
3,31,A,5,45.86874841,0.001108499
1,12,C,3,65.47518375,0.006225987
1,18,C,4,64.89519639,0.006524983
2,89,A,4,60.05542112,0
2,71,B,4,67.93758067,0.00378549
2,41,A,1,22.55514271,0
3,16,C,5,49.79500998,0
2,7,C,4,90.44394758,0
10,10,A,2,69.94157202,0
9,24,B,3,59.32213122,0
7,98,C,2,41.79649257,0
8,96,B,3,68.35363478,0
2,44,A,4,58.64851137,0.003356869
9,91,C,3,77.03809181,0
1,24,B,4,61.87436402,0.006823859
6,84,C,4,88.42911899,0
3,1,C,5,84.559773,0.003917663
9,48,B,1,18.43243858,0.000933952
10,50,B,5,27.24785997,0.000907378
10,83,B,3,39.59975508,0
4,23,B,2,97.07443141,0
1,30,B,4,55.98073568,0
6,59,A,5,112.1524033,0
6,53,B,5,75.68499173,0
5,14,C,5,31.56265978,0.00047308
4,56,C,4,80.00874578,0
7,1,C,2,51.20003625,0.008587303
8,91,B,3,70.39437401,0.007376041
6,30,C,1,16.27446143,0
9,37,B,1,10.07790473,0
8,82,A,4,68.89682263,0
10,69,C,2,42.19180607,0.002547766
5,20,A,3,42.6211639,0.002692463
7,85,B,1,18.16023703,0.00793005
1,84,C,4,79.09384337,0
7,25,C,5,69.25360319,0
2,96,A,3,47.00003766,0
1,35,C,3,85.5049717,0.000496574
5,14,A,2,60.5081851,0
8,88,B,4,78.45508817,0
2,99,B,5,83.23064249,0
5,83,A,4,79.58791549,0
1,3,A,2,49.70283092,0.006351672
10,63,C,4,60.28148133,0.003092405
10,58,C,4,53.17024789,0.002602387
6,6,C,2,48.1730527,0.003174838
4,65,A,5,98.21421818,0.004901909
9,44,B,5,64.01505767,0
7,63,C,2,48.85235116,0
8,9,A,1,20.50902179,0
10,1,A,5,71.4638704,0.006322227
4,10,A,5,84.59460155,0
8,70,B,2,70.0364239,0
9,11,B,5,51.9681775,0
2,89,C,5,65.0579736,0.003771613
1,73,C,2,39.14822379,0.000654899
9,74,A,2,70.05907759,0
4,70,B,5,91.52543788,0.006747067
3,46,C,3,45.12053735,0.001128353
6,31,A,4,62.76381011,0
9,82,C,5,93.54352954,0
2,16,A,2,32.37794652,0.002897638
3,38,C,3,11.43614287,0
2,83,C,5,77.26190131,0.004298167
1,46,A,2,57.63994982,0.000251843
10,74,C,4,75.74812314,0
8,7,A,3,55.63843044,0.005333146
9,96,C,5,54.46276709,0
2,79,B,1,11.43832932,0
5,83,A,5,78.21968391,0
3,25,B,2,58.13169095,0.003256105
8,47,C,2,64.1523614,0.001144045
9,38,C,5,73.33123676,0.007681632
1,52,A,4,58.42577952,0.00597812
7,87,A,4,48.79419167,0
4,5,A,5,96.23079342,0
2,26,A,5,38.18917146,0.005571952
1,68,B,4,52.89114725,0
3,59,B,3,79.52617671,0
4,73,B,3,62.17108663,0.005921289
3,76,C,4,66.27501357,0
3,45,C,3,62.96843803,0.001311608
6,69,B,5,82.57757291,0
9,3,B,4,67.01802646,0.001919864
1,81,B,5,50.36473378,0.008918647
5,41,B,4,124.6187035,0.014649614
7,41,B,3,97.54542564,0.006407609
6,39,B,5,110.9389535,0.003620382
4,76,A,5,91.01606533,0
5,71,C,4,32.48351556,0.005334727
2,89,C,4,72.08656272,0
6,75,C,1,22.17777688,0
8,69,B,4,67.70130141,0
10,19,B,1,19.30313965,0.002675578
3,46,A,2,63.78153567,0.001741641
3,73,B,1,7.653961215,0.00274195
